Date,SONIA
2023-01-30,0.035399999999999994
2023-01-30,0.035399999999999994
2023-01-30,0.0358
2023-01-30,0.0378
2023-01-30,0.037399999999999996
2023-01-30,0.037399999999999996
2023-01-30,0.0378
2023-01-31,0.03633333333333333
2023-01-31,0.035866666666666665
2023-01-31,0.035866666666666665
2023-01-31,0.03633333333333333
2023-01-31,0.03833333333333333
2023-01-31,0.03786666666666666
2023-01-31,0.03786666666666666
2023-01-31,0.03833333333333333
2023-02-01,0.03679999999999999
2023-02-01,0.0364
2023-02-01,0.0364
2023-02-01,0.03679999999999999
2023-02-01,0.038799999999999994
2023-02-01,0.0384
2023-02-01,0.0384
2023-02-01,0.038799999999999994
2023-02-02,0.0378
2023-02-02,0.037399999999999996
2023-02-02,0.03733333333333333
2023-02-02,0.036866666666666666
2023-02-02,0.036866666666666666
2023-02-02,0.03733333333333333
2023-02-02,0.037399999999999996
2023-02-02,0.0378
2023-02-02,0.039466666666666664
2023-02-02,0.0394
2023-02-02,0.03933333333333333
2023-02-02,0.03886666666666667
2023-02-02,0.03886666666666667
2023-02-02,0.03933333333333333
2023-02-03,0.03833333333333333
2023-02-03,0.03786666666666666
2023-02-03,0.03786666666666666
2023-02-03,0.03833333333333333
2023-02-03,0.039466666666666664
2023-02-04,0.038799999999999994
2023-02-04,0.0384
2023-02-04,0.0384
2023-02-04,0.038799999999999994
2023-02-05,0.0392
2023-02-05,0.03886666666666667
2023-02-05,0.03886666666666667
2023-02-05,0.03913333333333333
2023-02-06,0.0392
2023-02-07,0.03920761904761905
2023-02-08,0.039215238095238095
2023-02-09,0.03922285714285714
2023-02-10,0.03923047619047619
2023-02-11,0.03923809523809524
2023-02-12,0.03924571428571429
2023-02-13,0.039253333333333335
2023-02-14,0.03926095238095238
2023-02-15,0.039268571428571424
2023-02-16,0.03927619047619047
2023-02-17,0.03928380952380952
2023-02-18,0.03929142857142857
2023-02-19,0.039299047619047615
2023-02-20,0.03930666666666666
2023-02-21,0.03931428571428571
